Entity Name,Branch Region,Branch,Division,Due Date,Top Level Customer ID,Top Level Customer Name,Customer ID,Customer,Billing Group ID,Billing Group,Invoice ID,Invoice #,Issue Date,Total,Outstanding,Delivery,Status
Connect Resources (QLD) Pty Ltd,,,,6.6.2024,155,Moody Civil and Pipe,155,Moody Civil and Pipe,,,30879,QLD1290,2024-05-23,452.01,452.01,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,6.6.2024,167,OM Civil Pty Ltd,167,OM Civil Pty Ltd,,,30883,QLD1294,2024-05-23,229.24,229.24,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,6.6.2024,166,Aqua Pipeline Contracting,166,Aqua Pipeline Contracting,,,30868,QLD1279,2024-05-23,4118.4,4118.4,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,6.6.2024,155,Moody Civil and Pipe,155,Moody Civil and Pipe,,,30882,QLD1293,2024-05-23,3528.43,3528.43,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,6.6.2024,166,Aqua Pipeline Contracting,166,Aqua Pipeline Contracting,,,30869,QLD1280,2024-05-23,3257.1,3257.1,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,6.6.2024,166,Aqua Pipeline Contracting,166,Aqua Pipeline Contracting,,,30870,QLD1281,2024-05-23,1329.9,1329.9,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,6.6.2024,166,Aqua Pipeline Contracting,166,Aqua Pipeline Contracting,,,30871,QLD1282,2024-05-23,4290.0,4290.0,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,6.6.2024,164,Australian Civil Solutions,164,Australian Civil Solutions,,,30872,QLD1283,2024-05-23,545.53,545.53,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,6.6.2024,41,BMD Constructions Pty Ltd,41,BMD Constructions Pty Ltd,,,30873,QLD1284,2024-05-23,361.48,0.0,Email/PDF,Paid
Connect Resources (QLD) Pty Ltd,,,,6.6.2024,41,BMD Constructions Pty Ltd,41,BMD Constructions Pty Ltd,,,30874,QLD1285,2024-05-23,611.93,0.0,Email/PDF,Paid
Connect Resources (QLD) Pty Ltd,,,,6.6.2024,41,BMD Constructions Pty Ltd,41,BMD Constructions Pty Ltd,,,30875,QLD1286,2024-05-23,1935.46,0.0,Email/PDF,Paid
Connect Resources (QLD) Pty Ltd,,,,6.6.2024,41,BMD Constructions Pty Ltd,41,BMD Constructions Pty Ltd,,,30876,QLD1287,2024-05-23,2852.06,0.0,Email/PDF,Paid
Connect Resources (QLD) Pty Ltd,,,,6.6.2024,155,Moody Civil and Pipe,155,Moody Civil and Pipe,,,30881,QLD1292,2024-05-23,4178.87,4178.87,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,6.6.2024,165,Malcolm Civil,165,Malcolm Civil,,,30877,QLD1288,2024-05-23,68.54,68.54,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,6.6.2024,167,OM Civil Pty Ltd,167,OM Civil Pty Ltd,,,30884,QLD1295,2024-05-23,2566.12,2566.12,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,6.6.2024,155,Moody Civil and Pipe,155,Moody Civil and Pipe,,,30880,QLD1291,2024-05-23,2677.03,2677.03,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,6.6.2024,155,Moody Civil and Pipe,155,Moody Civil and Pipe,,,30878,QLD1289,2024-05-23,452.01,452.01,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,6.6.2024,167,OM Civil Pty Ltd,167,OM Civil Pty Ltd,,,30885,QLD1296,2024-05-23,2991.79,2991.79,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,6.6.2024,168,Oakridge Services,168,Oakridge Services,,,30889,QLD1300,2024-05-23,4281.7,4281.7,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,6.6.2024,167,OM Civil Pty Ltd,167,OM Civil Pty Ltd,,,30887,QLD1298,2024-05-23,1794.89,1794.89,Email/PDF,Sent
